date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2021-09-10;"Машина";"BP";"Полный бак #машина";"Т-Банк";"4304.84";RUB;"Т-Банк";"0";RUB;"2021-09-10 17:13:18";"2021-09-10 17:13:18";
2021-09-10;"Еда вне дома";"Bro & N";"Bro & N семьёй";"Т-Банк";"5921.19";RUB;"Т-Банк";"0";RUB;"2021-09-10 13:03:32";"2021-09-10 13:03:32";
2021-09-09;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2615.35";RUB;"Т-Банк";"0";RUB;"2021-09-09 17:54:05";"2021-09-09 17:54:05";
2021-09-09;"Транспорт";"Аэроэкспресс";"Поездка на метро";"Сбер";"77.2";RUB;"Сбер";"0";RUB;"2021-09-09 13:15:00";"2021-09-09 13:15:00";
2021-09-09;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"321.21";RUB;"Т-Банк";"0";RUB;"2021-09-09 10:15:55";"2021-09-09 10:15:55";
2021-09-08;"Еда вне дома";"KFC";"Завтрак в KFC";"Т-Банк";"2063.49";RUB;"Т-Банк";"0";RUB;"2021-09-08 22:43:15";"2021-09-08 22:43:15";
2021-09-08;"Еда дома";"Ашан";"Ашан #дочь покупала молоко и хлопья";"Т-Банк";"3788.87";RUB;"Т-Банк";"0";RUB;"2021-09-08 17:16:09";"2021-09-08 17:16:09";
2021-09-08;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"243.06";RUB;"Т-Банк";"0";RUB;"2021-09-08 09:58:24";"2021-09-08 09:58:24";
2021-09-08;"Интернет-покупки / Подписки";"iCloud";"iCloud 50 ГБ #apple";"Т-Банк";"96.46";RUB;"Т-Банк";"0";RUB;"2021-09-08 09:05:20";"2021-09-08 09:05:20";
2021-09-07;"Транспорт";"Парковка наличными";"Цветы у метро";"Наличные ₽";"1805.77";RUB;"Наличные ₽";"0";RUB;"2021-09-07 20:08:01";"2021-09-07 20:08:01";
2021-09-07;"Машина";"Платная парковка";"Парковка в центре #машина";"Т-Банк";"220.59";RUB;"Т-Банк";"0";RUB;"2021-09-07 19:39:47";"2021-09-07 19:39:47";
2021-09-07;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2615.35";RUB;"Т-Банк";"0";RUB;"2021-09-07 18:57:02";"2021-09-07 18:57:02";
2021-09-07;"Уход за собой / Катя";"Иль де Ботэ";"Шампунь и кондиционер";"Сбер";"6220.39";RUB;"Сбер";"0";RUB;"2021-09-07 17:32:02";"2021-09-07 17:32:02";
2021-09-07;"Квартира";"Иван П.";"Аренда квартиры за сентябрь";"Т-Банк";"52306.92";RUB;"Т-Банк";"0";RUB;"2021-09-07 09:15:52";"2021-09-07 09:15:52";
2021-09-07;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"65.15";RUB;"Сбер";"0";RUB;"2021-09-07 09:14:13";"2021-09-07 09:14:13";
2021-09-06;"Еда вне дома";"Ribambelle";"Ribambelle с Катей";"Т-Банк";"2187.22";RUB;"Т-Банк";"0";RUB;"2021-09-06 22:31:54";"2021-09-06 22:31:54";
2021-09-06;"Уход за собой / Катя";"Л'Этуаль";"Парфюм #Катя";"Сбер";"4119.47";RUB;"Сбер";"0";RUB;"2021-09-06 22:19:11";"2021-09-06 22:19:11";
2021-09-06;"Еда дома";"Магнит";"Магнит #дочь покупала молоко и хлопья";"Сбер";"2379.95";RUB;"Сбер";"0";RUB;"2021-09-06 14:40:16";"2021-09-06 14:40:16";
2021-09-06;"";"";"Перевод на накопительный счёт";"Т-Банк";"59595.35";RUB;"Т-Банк - Нак.счет";"59595.35";RUB;"2021-09-06 13:06:47";"2021-09-06 13:06:47";
2021-09-05;"Еда вне дома";"Грузинский погребок";"Грузинский погребок с Катей";"Т-Банк";"2529.24";RUB;"Т-Банк";"0";RUB;"2021-09-05 13:38:02";"2021-09-05 13:38:02";
2021-09-05;"Зарплата";"Работа Сергея";"Квартальная премия за Q2";"Т-Банк";"0";RUB;"Т-Банк";"207797.34";RUB;"2021-09-05 11:29:42";"2021-09-05 11:29:42";
2021-09-05;"Еда дома";"Яндекс Лавка";"Яндекс Лавка, забежали по дороге домой";"Сбер";"1551.26";RUB;"Сбер";"0";RUB;"2021-09-05 10:43:18";"2021-09-05 10:43:18";
2021-09-05;"Зарплата";"Работа Сергея";"Зарплата за август";"Т-Банк";"0";RUB;"Т-Банк";"261274.8";RUB;"2021-09-05 10:09:15";"2021-09-05 10:09:15";
2021-09-05;"Интернет-покупки / Подписки";"Яндекс Плюс";"Подписка Яндекс Плюс";"Т-Банк";"312";RUB;"Т-Банк";"0";RUB;"2021-09-05 07:32:53";"2021-09-05 07:32:53";
2021-09-04;"Еда вне дома";"Грузинский погребок";"Завтрак в Грузинский погребок";"Т-Банк";"5166";RUB;"Т-Банк";"0";RUB;"2021-09-04 13:17:08";"2021-09-04 13:17:08";
2021-09-04;"Еда дома";"Перекрёсток";"Перекрёсток #еда";"Т-Банк";"2110.67";RUB;"Т-Банк";"0";RUB;"2021-09-04 12:46:21";"2021-09-04 12:46:21";
2021-09-04;"Связь";"МТС";"Мобильная связь Кати";"Сбер";"732.3";RUB;"Сбер";"0";RUB;"2021-09-04 09:19:19";"2021-09-04 09:19:19";
2021-09-04;"Еда вне дома";"Burger King";"Burger King семьёй";"Т-Банк";"1112.17";RUB;"Т-Банк";"0";RUB;"2021-09-04 08:06:19";"2021-09-04 08:06:19";
2021-09-03;"Транспорт";"Яндекс Такси";"Такси домой после работы";"Т-Банк";"515.96";RUB;"Т-Банк";"0";RUB;"2021-09-03 14:43:34";"2021-09-03 14:43:34";
2021-09-03;"Связь";"Tele2";"Мобильная связь Сергея";"Т-Банк";"836.91";RUB;"Т-Банк";"0";RUB;"2021-09-03 10:35:07";"2021-09-03 10:35:07";
2021-09-03;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"282.96";RUB;"Т-Банк";"0";RUB;"2021-09-03 10:16:35";"2021-09-03 10:16:35";
2021-09-03;"Еда дома";"Глобус";"Глобус, забежали по дороге домой";"Сбер";"5853.29";RUB;"Сбер";"0";RUB;"2021-09-03 08:45:40";"2021-09-03 08:45:40";
2021-09-02;"София";"Школа гимнастики Юная";"Абонемент на гимнастику #дочь";"Т-Банк";"4707.62";RUB;"Т-Банк";"0";RUB;"2021-09-02 18:49:21";"2021-09-02 18:49:21";
2021-09-02;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2615.35";RUB;"Т-Банк";"0";RUB;"2021-09-02 16:34:01";"2021-09-02 16:34:01";
2021-09-02;"Еда вне дома";"Чайхона №1";"Чайхона №1 на обед";"Т-Банк";"4720.87";RUB;"Т-Банк";"0";RUB;"2021-09-02 15:14:02";"2021-09-02 15:14:02";
2021-09-02;"Еда дома";"Окей";"Окей #еда";"Т-Банк";"3986.66";RUB;"Т-Банк";"0";RUB;"2021-09-02 11:28:35";"2021-09-02 11:28:35";
2021-09-02;"Машина";"Лукойл";"Заправка #машина";"Т-Банк";"3683.1";RUB;"Т-Банк";"0";RUB;"2021-09-02 08:54:36";"2021-09-02 08:54:36";
2021-09-01;"Еда вне дома";"KFC";"KFC с Катей";"Т-Банк";"714.38";RUB;"Т-Банк";"0";RUB;"2021-09-01 12:52:05";"2021-09-01 12:52:05";
2021-09-01;"Еда дома";"Глобус";"Глобус #дочь покупала молоко и хлопья";"Т-Банк";"3944.67";RUB;"Т-Банк";"0";RUB;"2021-09-01 09:07:02";"2021-09-01 09:07:02";
2021-08-31;"Транспорт";"Яндекс Такси";"Такси из аэропорта";"Т-Банк";"829.04";RUB;"Т-Банк";"0";RUB;"2021-08-31 15:13:42";"2021-08-31 15:13:42";
2021-08-31;"Еда дома";"Перекрёсток";"Закупка на неделю";"Т-Банк";"3973.31";RUB;"Т-Банк";"0";RUB;"2021-08-31 09:19:06";"2021-08-31 09:19:06";
2021-08-31;"Уход за собой / Катя";"Золотое Яблоко";"Шампунь и кондиционер";"Сбер";"5777.95";RUB;"Сбер";"0";RUB;"2021-08-31 08:04:31";"2021-08-31 08:04:31";
2021-08-30;"София";"Книги Москва";"Школьная форма для Сони #дочь";"Т-Банк";"4688";RUB;"Т-Банк";"0";RUB;"2021-08-30 16:53:50";"2021-08-30 16:53:50";
2021-08-30;"Еда вне дома";"Cofix";"Ужин в Cofix";"Т-Банк";"814.09";RUB;"Т-Банк";"0";RUB;"2021-08-30 14:09:55";"2021-08-30 14:09:55";
2021-08-30;"Уход за собой";"Салон красоты";"Семейная стрижка втроём";"Т-Банк";"3591.93";RUB;"Т-Банк";"0";RUB;"2021-08-30 12:55:25";"2021-08-30 12:55:25";
2021-08-30;"Еда дома";"Самокат";"Магазин Самокат, на ужин";"Сбер";"1006.52";RUB;"Сбер";"0";RUB;"2021-08-30 12:14:27";"2021-08-30 12:14:27";
2021-08-30;"Кешбэк";"Т-Банк";"Кешбэк за август";"Т-Банк";"0";RUB;"Т-Банк";"1467.36";RUB;"2021-08-30 11:41:46";"2021-08-30 11:41:46";
2021-08-30;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"281.35";RUB;"Т-Банк";"0";RUB;"2021-08-30 10:23:06";"2021-08-30 10:23:06";
2021-08-29;"Еда дома";"Окей";"Закупка на неделю";"Сбер";"4946.03";RUB;"Сбер";"0";RUB;"2021-08-29 18:55:42";"2021-08-29 18:55:42";
2021-08-29;"Еда вне дома";"Bro & N";"Bro & N на обед";"Т-Банк";"2403.09";RUB;"Т-Банк";"0";RUB;"2021-08-29 15:41:57";"2021-08-29 15:41:57";
2021-08-29;"Еда дома";"Ашан";"Ашан #дочь покупала молоко и хлопья";"Т-Банк";"3303.59";RUB;"Т-Банк";"0";RUB;"2021-08-29 11:38:03";"2021-08-29 11:38:03";
2021-08-28;"Еда дома";"Азбука Вкуса";"Продукты в Азбука Вкуса";"Сбер";"6791.56";RUB;"Сбер";"0";RUB;"2021-08-28 19:04:47";"2021-08-28 19:04:47";
2021-08-28;"Еда дома";"Перекрёсток";"Перекрёсток #дочь покупала молоко и хлопья";"Сбер";"1561.39";RUB;"Сбер";"0";RUB;"2021-08-28 18:46:39";"2021-08-28 18:46:39";
2021-08-28;"София";"Канцтовары Гулливер";"Канцтовары к 1 сентября #дочь";"Т-Банк";"9859.85";RUB;"Т-Банк";"0";RUB;"2021-08-28 18:40:46";"2021-08-28 18:40:46";
2021-08-28;"Еда вне дома";"Delivery Club";"Завтрак в Delivery Club";"Т-Банк";"2393.7";RUB;"Т-Банк";"0";RUB;"2021-08-28 15:32:16";"2021-08-28 15:32:16";
2021-08-28;"Здоровье";"Аптека Ригла";"Лекарства от простуды";"Т-Банк";"1619.46";RUB;"Т-Банк";"0";RUB;"2021-08-28 10:57:20";"2021-08-28 10:57:20";
2021-08-28;"Проценты";"Т-Банк";"Начисление процентов на накопит. счёт";"Т-Банк - Нак.счет";"0";RUB;"Т-Банк - Нак.счет";"3127.49";RUB;"2021-08-28 00:52:42";"2021-08-28 00:52:42";
2021-08-27;"Еда вне дома";"Папа Джонс";"Папа Джонс семьёй";"Т-Банк";"3460.86";RUB;"Т-Банк";"0";RUB;"2021-08-27 19:04:34";"2021-08-27 19:04:34";
2021-08-27;"Еда дома";"Самокат";"Самокат, забежали по дороге домой";"Т-Банк";"1353.74";RUB;"Т-Банк";"0";RUB;"2021-08-27 17:09:08";"2021-08-27 17:09:08";
2021-08-27;"";"";"Перевод на накопительный Сбер";"Сбер";"24443.08";RUB;"Сбер - Нак.счет";"24443.08";RUB;"2021-08-27 12:44:02";"2021-08-27 12:44:02";
2021-08-27;"Животные / Кот";"Зоозавр";"Royal Canin для кота #Барсик";"Т-Банк";"3686.87";RUB;"Т-Банк";"0";RUB;"2021-08-27 11:26:05";"2021-08-27 11:26:05";
2021-08-27;"Еда дома";"Лента";"Магазин Лента, на ужин";"Сбер";"5319.77";RUB;"Сбер";"0";RUB;"2021-08-27 09:41:26";"2021-08-27 09:41:26";
2021-08-26;"София";"Канцтовары Гулливер";"Канцтовары к 1 сентября #дочь";"Т-Банк";"4525.06";RUB;"Т-Банк";"0";RUB;"2021-08-26 20:15:24";"2021-08-26 20:15:24";
2021-08-26;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"77.33";RUB;"Сбер";"0";RUB;"2021-08-26 19:06:41";"2021-08-26 19:06:41";
2021-08-26;"Машина";"Парковка центр Москвы";"Парковка в центре #машина";"Т-Банк";"134.23";RUB;"Т-Банк";"0";RUB;"2021-08-26 19:01:58";"2021-08-26 19:01:58";
2021-08-26;"Еда дома";"Пятёрочка";"Пятёрочка, забежали по дороге домой";"Сбер";"2859.87";RUB;"Сбер";"0";RUB;"2021-08-26 10:24:14";"2021-08-26 10:24:14";
2021-08-26;"Еда вне дома";"Cofix";"Кофе с утра #работа";"Т-Банк";"193.78";RUB;"Т-Банк";"0";RUB;"2021-08-26 08:13:11";"2021-08-26 08:13:11";
2021-08-25;"Еда вне дома";"Burger King";"Burger King семьёй";"Т-Банк";"1928.48";RUB;"Т-Банк";"0";RUB;"2021-08-25 21:14:55";"2021-08-25 21:14:55";
2021-08-25;"София";"Канцтовары Гулливер";"Канцтовары к 1 сентября #дочь";"Т-Банк";"4171.85";RUB;"Т-Банк";"0";RUB;"2021-08-25 19:25:47";"2021-08-25 19:25:47";
2021-08-25;"Еда дома";"Цветы у метро";"Чаевые официанту";"Наличные ₽";"1251.95";RUB;"Наличные ₽";"0";RUB;"2021-08-25 15:21:29";"2021-08-25 15:21:29";
2021-08-25;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"89.82";RUB;"Сбер";"0";RUB;"2021-08-25 11:49:05";"2021-08-25 11:49:05";
2021-08-25;"Зарплата";"Работа Кати";"Зарплата за август (аванс)";"Сбер";"0";RUB;"Сбер";"149349.92";RUB;"2021-08-25 11:45:44";"2021-08-25 11:45:44";
2021-08-24;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"67.56";RUB;"Сбер";"0";RUB;"2021-08-24 11:47:23";"2021-08-24 11:47:23";
2021-08-23;"Еда вне дома";"Перчини";"Перчини на обед";"Т-Банк";"4536.64";RUB;"Т-Банк";"0";RUB;"2021-08-23 18:39:45";"2021-08-23 18:39:45";
2021-08-23;"Еда вне дома";"Cofix";"Кофе с утра #работа";"Т-Банк";"294.68";RUB;"Т-Банк";"0";RUB;"2021-08-23 09:12:46";"2021-08-23 09:12:46";
2021-08-22;"Еда дома";"Азбука Вкуса";"Продукты в Азбука Вкуса";"Сбер";"5067.96";RUB;"Сбер";"0";RUB;"2021-08-22 17:53:18";"2021-08-22 17:53:18";
2021-08-22;"Интернет-покупки / Подписки";"ivi";"Подписка ivi";"Т-Банк";"454.72";RUB;"Т-Банк";"0";RUB;"2021-08-22 08:01:46";"2021-08-22 08:01:46";
2021-08-21;"Еда дома";"Яндекс Лавка";"Продукты в Яндекс Лавка";"Т-Банк";"1966.57";RUB;"Т-Банк";"0";RUB;"2021-08-21 18:32:46";"2021-08-21 18:32:46";
2021-08-20;"Машина";"Платная парковка";"Парковка в центре #машина";"Т-Банк";"185.31";RUB;"Т-Банк";"0";RUB;"2021-08-20 22:18:17";"2021-08-20 22:18:17";
2021-08-20;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"87.81";RUB;"Сбер";"0";RUB;"2021-08-20 20:28:18";"2021-08-20 20:28:18";
2021-08-19;"Еда вне дома";"Старбакс";"Старбакс семьёй";"Т-Банк";"552.32";RUB;"Т-Банк";"0";RUB;"2021-08-19 18:42:51";"2021-08-19 18:42:51";
2021-08-19;"Транспорт";"Яндекс Такси";"Такси домой после работы";"Т-Банк";"420.76";RUB;"Т-Банк";"0";RUB;"2021-08-19 14:35:25";"2021-08-19 14:35:25";
2021-08-19;"Машина";"Платная дорога М11";"Проезд по платной дороге #машина";"Т-Банк";"192.79";RUB;"Т-Банк";"0";RUB;"2021-08-19 11:17:03";"2021-08-19 11:17:03";
2021-08-18;"Еда дома";"Цветы у метро";"Чаевые официанту";"Наличные ₽";"335.55";RUB;"Наличные ₽";"0";RUB;"2021-08-18 22:18:30";"2021-08-18 22:18:30";
2021-08-18;"Животные / Кот";"Зоозавр";"Royal Canin для кота #Барсик";"Т-Банк";"1980.78";RUB;"Т-Банк";"0";RUB;"2021-08-18 15:05:26";"2021-08-18 15:05:26";
2021-08-18;"Еда дома";"Метро";"Метро #еда";"Т-Банк";"3743.43";RUB;"Т-Банк";"0";RUB;"2021-08-18 13:02:52";"2021-08-18 13:02:52";
2021-08-18;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"77.6";RUB;"Сбер";"0";RUB;"2021-08-18 12:39:45";"2021-08-18 12:39:45";
2021-08-18;"Интернет-покупки / Подписки";"YouTube Premium";"YouTube Premium";"Т-Банк";"284.41";RUB;"Т-Банк";"0";RUB;"2021-08-18 07:00:08";"2021-08-18 07:00:08";
2021-08-17;"Развлечения";"Рынок продукты";"Мелочи в киоске";"Наличные ₽";"919.61";RUB;"Наличные ₽";"0";RUB;"2021-08-17 20:59:39";"2021-08-17 20:59:39";
2021-08-17;"Транспорт";"Яндекс Такси";"Такси из аэропорта";"Т-Банк";"570.79";RUB;"Т-Банк";"0";RUB;"2021-08-17 18:53:20";"2021-08-17 18:53:20";
2021-08-16;"Еда дома";"Яндекс Лавка";"Закупка на неделю";"Т-Банк";"2015.29";RUB;"Т-Банк";"0";RUB;"2021-08-16 13:35:38";"2021-08-16 13:35:38";
2021-08-16;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"410.05";RUB;"Т-Банк";"0";RUB;"2021-08-16 11:25:40";"2021-08-16 11:25:40";
2021-08-16;"Еда дома";"Окей";"Окей #еда";"Сбер";"3823.91";RUB;"Сбер";"0";RUB;"2021-08-16 08:13:35";"2021-08-16 08:13:35";
2021-08-15;"Еда дома";"Пятёрочка";"Магазин Пятёрочка, на ужин";"Т-Банк";"2128.84";RUB;"Т-Банк";"0";RUB;"2021-08-15 18:11:45";"2021-08-15 18:11:45";
2021-08-15;"Еда вне дома";"Cofix";"Ужин в Cofix";"Т-Банк";"609.7";RUB;"Т-Банк";"0";RUB;"2021-08-15 18:08:39";"2021-08-15 18:08:39";
2021-08-15;"Интернет-покупки / Подписки";"Spotify";"Spotify Premium";"Т-Банк";"211.51";RUB;"Т-Банк";"0";RUB;"2021-08-15 09:56:46";"2021-08-15 09:56:46";
2021-08-14;"Квартира";"МГТС";"Домашний интернет 500 Мбит/с";"Т-Банк";"728.18";RUB;"Т-Банк";"0";RUB;"2021-08-14 11:16:50";"2021-08-14 11:16:50";
2021-08-14;"Товары для дома";"IKEA";"IKEA — лампочки и батарейки";"Озон Карта";"5750.58";RUB;"Озон Карта";"0";RUB;"2021-08-14 08:02:21";"2021-08-14 08:02:21";
2021-08-13;"Еда дома";"Лента";"Лента, забежали по дороге домой";"Т-Банк";"4212.69";RUB;"Т-Банк";"0";RUB;"2021-08-13 19:43:42";"2021-08-13 19:43:42";
2021-08-13;"Уход за собой / Катя";"Sephora";"Косметика #Катя";"Сбер";"5647.91";RUB;"Сбер";"0";RUB;"2021-08-13 15:27:50";"2021-08-13 15:27:50";
2021-08-13;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"934.04";RUB;"Т-Банк";"0";RUB;"2021-08-13 12:30:53";"2021-08-13 12:30:53";
2021-08-13;"Еда дома";"Метро";"Закупка на неделю";"Т-Банк";"4327.9";RUB;"Т-Банк";"0";RUB;"2021-08-13 11:01:41";"2021-08-13 11:01:41";
2021-08-12;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"79.84";RUB;"Сбер";"0";RUB;"2021-08-12 20:59:28";"2021-08-12 20:59:28";
2021-08-12;"Еда дома";"Лента";"Магазин Лента, на ужин";"Т-Банк";"2260.2";RUB;"Т-Банк";"0";RUB;"2021-08-12 20:44:14";"2021-08-12 20:44:14";
2021-08-12;"Квартира";"ЖКУ-Москва";"Оплата электроэнергии за июль";"Т-Банк";"4594.08";RUB;"Т-Банк";"0";RUB;"2021-08-12 19:09:47";"2021-08-12 19:09:47";
2021-08-12;"Машина";"Госавтоинспекция";"Проезд по платной дороге #машина";"Т-Банк";"244.01";RUB;"Т-Банк";"0";RUB;"2021-08-12 17:20:23";"2021-08-12 17:20:23";
2021-08-12;"Машина";"Shell";"Бензин ⛽ АИ-95 #машина";"Т-Банк";"3685.88";RUB;"Т-Банк";"0";RUB;"2021-08-12 13:12:44";"2021-08-12 13:12:44";
2021-08-12;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"300.43";RUB;"Т-Банк";"0";RUB;"2021-08-12 09:50:35";"2021-08-12 09:50:35";
2021-08-12;"Интернет-покупки / Подписки";"Кинопоиск HD";"Подписка на кино";"Т-Банк";"566.24";RUB;"Т-Банк";"0";RUB;"2021-08-12 09:35:32";"2021-08-12 09:35:32";
2021-08-11;"Еда дома";"Глобус";"Магазин Глобус, на ужин";"Сбер";"5161.35";RUB;"Сбер";"0";RUB;"2021-08-11 22:49:36";"2021-08-11 22:49:36";
2021-08-11;"Развлечения";"Музей современного искусства";"Поход в Музей современного искусства #дочь";"Т-Банк";"3987.63";RUB;"Т-Банк";"0";RUB;"2021-08-11 17:43:22";"2021-08-11 17:43:22";
2021-08-11;"Еда дома";"Глобус";"Закупка на неделю";"Сбер";"6716.56";RUB;"Сбер";"0";RUB;"2021-08-11 11:24:16";"2021-08-11 11:24:16";
2021-08-10;"Еда дома";"Метро";"Продукты в Метро";"Т-Банк";"2448.17";RUB;"Т-Банк";"0";RUB;"2021-08-10 21:31:56";"2021-08-10 21:31:56";
2021-08-10;"Квартира";"iBank.ZhKU Moscow";"Оплата ЖКУ за июль";"Т-Банк";"18224.24";RUB;"Т-Банк";"0";RUB;"2021-08-10 18:31:30";"2021-08-10 18:31:30";
2021-08-10;"Еда вне дома";"Перчини";"Ужин в Перчини";"Т-Банк";"1897.22";RUB;"Т-Банк";"0";RUB;"2021-08-10 16:20:43";"2021-08-10 16:20:43";
2021-08-10;"Транспорт";"Аэроэкспресс";"Поездка на метро";"Сбер";"87.12";RUB;"Сбер";"0";RUB;"2021-08-10 13:17:37";"2021-08-10 13:17:37";
2021-08-09;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"375.52";RUB;"Т-Банк";"0";RUB;"2021-08-09 22:47:26";"2021-08-09 22:47:26";
2021-08-09;"Еда дома";"Окей";"Окей, фрукты и хлеб";"Т-Банк";"3783";RUB;"Т-Банк";"0";RUB;"2021-08-09 21:50:59";"2021-08-09 21:50:59";
2021-08-09;"Еда вне дома";"Delivery Club";"Delivery Club семьёй";"Т-Банк";"2343.04";RUB;"Т-Банк";"0";RUB;"2021-08-09 13:50:21";"2021-08-09 13:50:21";
2021-08-08;"Еда вне дома";"Burger King";"Burger King с Катей";"Т-Банк";"684.82";RUB;"Т-Банк";"0";RUB;"2021-08-08 20:52:19";"2021-08-08 20:52:19";
2021-08-08;"Интернет-покупки / Подписки";"iCloud";"iCloud 50 ГБ #apple";"Т-Банк";"108.5";RUB;"Т-Банк";"0";RUB;"2021-08-08 08:36:21";"2021-08-08 08:36:21";
2021-08-07;"Еда вне дома";"Cofix";"Cofix семьёй";"Т-Банк";"633.39";RUB;"Т-Банк";"0";RUB;"2021-08-07 10:08:10";"2021-08-07 10:08:10";
2021-08-07;"Квартира";"Иван П.";"Аренда квартиры за август";"Т-Банк";"52012.84";RUB;"Т-Банк";"0";RUB;"2021-08-07 09:01:51";"2021-08-07 09:01:51";
2021-08-07;"Еда дома";"Окей";"Окей, фрукты и хлеб";"Сбер";"3193.18";RUB;"Сбер";"0";RUB;"2021-08-07 08:31:04";"2021-08-07 08:31:04";
2021-08-06;"Животные / Кот";"Ле'Муррр";"Корм для кота #Барсик";"Т-Банк";"2857.36";RUB;"Т-Банк";"0";RUB;"2021-08-06 16:02:19";"2021-08-06 16:02:19";
2021-08-06;"";"";"Перевод на накопительный счёт";"Т-Банк";"47279.53";RUB;"Т-Банк - Нак.счет";"47279.53";RUB;"2021-08-06 14:50:19";"2021-08-06 14:50:19";
2021-08-06;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"364.25";RUB;"Т-Банк";"0";RUB;"2021-08-06 08:15:48";"2021-08-06 08:15:48";
2021-08-05;"Еда дома";"Ашан";"Магазин Ашан, на ужин";"Сбер";"2408.77";RUB;"Сбер";"0";RUB;"2021-08-05 20:52:47";"2021-08-05 20:52:47";
2021-08-05;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"71.86";RUB;"Сбер";"0";RUB;"2021-08-05 15:17:36";"2021-08-05 15:17:36";
2021-08-05;"Зарплата";"Работа Сергея";"Зарплата за июль";"Т-Банк";"0";RUB;"Т-Банк";"258539.6";RUB;"2021-08-05 11:14:45";"2021-08-05 11:14:45";
2021-08-05;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"191.7";RUB;"Т-Банк";"0";RUB;"2021-08-05 09:53:29";"2021-08-05 09:53:29";
2021-08-05;"Интернет-покупки / Подписки";"Яндекс Плюс";"Подписка Яндекс Плюс";"Т-Банк";"314.32";RUB;"Т-Банк";"0";RUB;"2021-08-05 07:39:12";"2021-08-05 07:39:12";
2021-08-04;"Еда вне дома";"Tanuki";"Tanuki семьёй";"Т-Банк";"5288.82";RUB;"Т-Банк";"0";RUB;"2021-08-04 22:44:13";"2021-08-04 22:44:13";
2021-08-04;"Еда дома";"Ашан";"Ашан, забежали по дороге домой";"Т-Банк";"1948.25";RUB;"Т-Банк";"0";RUB;"2021-08-04 22:24:53";"2021-08-04 22:24:53";
2021-08-04;"Товары для дома";"Ozon";"Ozon — посуда";"Озон Карта";"8412.3";RUB;"Озон Карта";"0";RUB;"2021-08-04 17:51:17";"2021-08-04 17:51:17";
2021-08-04;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"65.4";RUB;"Сбер";"0";RUB;"2021-08-04 13:14:50";"2021-08-04 13:14:50";
2021-08-04;"Связь";"МТС";"Мобильная связь Кати";"Сбер";"728.18";RUB;"Сбер";"0";RUB;"2021-08-04 10:36:49";"2021-08-04 10:36:49";
2021-08-03;"Еда дома";"Окей";"Продукты в Окей";"Сбер";"5537.92";RUB;"Сбер";"0";RUB;"2021-08-03 19:01:07";"2021-08-03 19:01:07";
2021-08-03;"Еда дома";"Глобус";"Закупка на неделю";"Сбер";"6518.3";RUB;"Сбер";"0";RUB;"2021-08-03 15:25:06";"2021-08-03 15:25:06";
2021-08-03;"Связь";"Tele2";"Мобильная связь Сергея";"Т-Банк";"832.21";RUB;"Т-Банк";"0";RUB;"2021-08-03 10:43:15";"2021-08-03 10:43:15";
2021-08-03;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"911.98";RUB;"Т-Банк";"0";RUB;"2021-08-03 09:46:40";"2021-08-03 09:46:40";
2021-08-03;"Еда вне дома";"Cofix";"Кофе с утра #работа";"Т-Банк";"375.43";RUB;"Т-Банк";"0";RUB;"2021-08-03 09:25:56";"2021-08-03 09:25:56";
2021-08-02;"Еда дома";"Ашан";"Закупка на неделю";"Т-Банк";"3271.91";RUB;"Т-Банк";"0";RUB;"2021-08-02 16:35:48";"2021-08-02 16:35:48";
2021-08-02;"Еда вне дома";"Старбакс";"Старбакс на обед";"Т-Банк";"337.18";RUB;"Т-Банк";"0";RUB;"2021-08-02 16:01:37";"2021-08-02 16:01:37";
